person_accuracy,group_accuracy_personlevel,group_exact_match_rate,abs_bias_treatment_gap,method,ambiguity,seed
0.36428571428571427,0.38571428571428573,0.15714285714285714,3.972273157209635,Greedy person-level,1.0,1000019
0.45714285714285713,0.4785714285714286,0.21428571428571427,2.8200826023260106,Hungarian person-level,1.0,1000019
0.6285714285714286,0.6428571428571429,0.6428571428571429,1.7220966275074474,Set-aware group-first,1.0,1000019
0.37857142857142856,0.42142857142857143,0.21428571428571427,3.8125047360938993,Greedy person-level,1.0,1000020
0.42142857142857143,0.4642857142857143,0.2714285714285714,3.622337199091895,Hungarian person-level,1.0,1000020
0.6142857142857143,0.6714285714285714,0.6714285714285714,0.9933208136195688,Set-aware group-first,1.0,1000020
0.3,0.32857142857142857,0.11428571428571428,3.2132145388953575,Greedy person-level,1.0,1000021
0.40714285714285714,0.42857142857142855,0.18571428571428572,2.741633010743314,Hungarian person-level,1.0,1000021
0.6428571428571429,0.6714285714285714,0.6714285714285714,1.611515188267127,Set-aware group-first,1.0,1000021
0.32142857142857145,0.37857142857142856,0.12857142857142856,4.808220910336232,Greedy person-level,1.0,1000022
0.3357142857142857,0.37857142857142856,0.12857142857142856,4.432797925508879,Hungarian person-level,1.0,1000022
0.6142857142857143,0.6571428571428571,0.6571428571428571,1.8202863134630007,Set-aware group-first,1.0,1000022
0.4642857142857143,0.4857142857142857,0.22857142857142856,3.3903935807291106,Greedy person-level,1.0,1000023
0.44285714285714284,0.45714285714285713,0.22857142857142856,3.3918486113129376,Hungarian person-level,1.0,1000023
0.7285714285714285,0.7285714285714285,0.7285714285714285,1.3073987379771737,Set-aware group-first,1.0,1000023
0.38571428571428573,0.4142857142857143,0.17142857142857143,2.6265629585002372,Greedy person-level,1.0,1000024
0.4357142857142857,0.45,0.2571428571428571,2.771969660351573,Hungarian person-level,1.0,1000024
0.7,0.7142857142857143,0.7142857142857143,1.0048856276105482,Set-aware group-first,1.0,1000024
0.32857142857142857,0.35,0.17142857142857143,4.826710679411548,Greedy person-level,1.0,1000025
0.4,0.4357142857142857,0.2,4.409994698235437,Hungarian person-level,1.0,1000025
0.6571428571428571,0.6857142857142857,0.6857142857142857,1.48984478886414,Set-aware group-first,1.0,1000025
0.3,0.35714285714285715,0.08571428571428572,3.764011397775498,Greedy person-level,1.0,1000026
0.40714285714285714,0.44285714285714284,0.15714285714285714,2.6972960217607707,Hungarian person-level,1.0,1000026
0.7428571428571429,0.7714285714285715,0.7714285714285715,1.5041292941936035,Set-aware group-first,1.0,1000026
0.38571428571428573,0.39285714285714285,0.14285714285714285,4.318819706276123,Greedy person-level,1.0,1000027
0.4,0.42142857142857143,0.15714285714285714,4.429640724554318,Hungarian person-level,1.0,1000027
0.6142857142857143,0.6285714285714286,0.6285714285714286,2.614856235342444,Set-aware group-first,1.0,1000027
0.22857142857142856,0.29285714285714287,0.07142857142857142,2.9416690875718032,Greedy person-level,1.0,1000028
0.29285714285714287,0.3142857142857143,0.1,3.382299639864044,Hungarian person-level,1.0,1000028
0.6285714285714286,0.6428571428571429,0.6428571428571429,0.9616601244398879,Set-aware group-first,1.0,1000028
0.24285714285714285,0.30714285714285716,0.05714285714285714,4.2263541392816535,Greedy person-level,1.0,1000029
0.32142857142857145,0.35714285714285715,0.11428571428571428,3.8696185728871555,Hungarian person-level,1.0,1000029
0.4,0.42857142857142855,0.42857142857142855,3.819187386261092,Set-aware group-first,1.0,1000029
0.35,0.37142857142857144,0.1,4.270633821667651,Greedy person-level,1.0,1000030
0.38571428571428573,0.4142857142857143,0.21428571428571427,3.4901532597133738,Hungarian person-level,1.0,1000030
0.6142857142857143,0.6285714285714286,0.6285714285714286,1.6085876139920927,Set-aware group-first,1.0,1000030
0.24285714285714285,0.3,0.07142857142857142,4.292936803808431,Greedy person-level,1.0,1000031
0.2785714285714286,0.3,0.11428571428571428,4.288436192006621,Hungarian person-level,1.0,1000031
0.6285714285714286,0.7,0.7,1.324071796828278,Set-aware group-first,1.0,1000031
0.21428571428571427,0.2571428571428571,0.08571428571428572,3.4578626733007667,Greedy person-level,1.0,1000032
0.37142857142857144,0.4,0.12857142857142856,3.9907277747448475,Hungarian person-level,1.0,1000032
